,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
RHIP_Velocity,43.85666666666666,49.01666666666667,56.27666666666667,61.54333333333333,65.12666666666667,69.6,75.66666666666667,81.56,86.32666666666667,88.08999999999999,87.01666666666667,85.46333333333332,84.34,83.07333333333334,80.62333333333333,76.82000000000001,72.22333333333334,67.45333333333333,66.07666666666667,66.83666666666666,68.05,68.76333333333334,67.66333333333334,65.13666666666667,64.89666666666666,69.89999999999999,76.64333333333333,79.62666666666667,79.71333333333332,76.86666666666666,73.16333333333334,72.59333333333333,73.21,72.90666666666665,71.23,70.33333333333333,70.94666666666667,71.52333333333333,72.30666666666667,74.50666666666667,79.08666666666666,82.63666666666667,84.41000000000001,87.30666666666667,91.38333333333334,94.03000000000002,94.44666666666666,94.0,92.50666666666666,90.44000000000001,90.60333333333335,84.92666666666666,68.04,64.45666666666666,68.76666666666667,72.60000000000001,76.10333333333334,76.82,75.48,74.45666666666666,72.60000000000001,69.81333333333333,66.0,63.03666666666667,61.47,56.78,49.23333333333333,40.46666666666666,36.68666666666667,36.81666666666667,35.43333333333333,33.29,32.43,31.346666666666664,28.863333333333333,29.183333333333334,31.883333333333336,30.776666666666667,22.85666666666667,15.063333333333334,14.406666666666666,12.329999999999998,9.753333333333334,5.953333333333334,8.473333333333333,17.743333333333332,19.34,9.27,3.6899999999999995,1.7900000000000007,6.966666666666668,10.863333333333335,7.69,0.29333333333333317,-3.3400000000000003,-3.17,-0.7799999999999999,0.3133333333333333,-3.106666666666667,-7.6433333333333335,-8.933333333333334
RKNEE_Velocity,-11.219999999999999,4.37,20.253333333333334,35.14,49.06,62.80666666666667,76.96,91.19,104.53000000000002,116.02333333333333,125.77333333333331,135.33,144.99666666666667,151.95333333333335,152.77333333333334,147.67999999999998,140.46666666666667,134.61666666666667,131.14333333333335,129.65333333333334,127.31333333333335,120.96333333333332,109.88666666666666,97.08666666666666,88.27,87.38333333333333,93.46666666666665,102.59666666666665,112.42,120.82666666666667,126.21999999999998,128.83333333333334,129.96,130.90666666666667,131.67,132.19000000000003,134.01,137.5,141.96,147.41666666666666,154.35333333333332,160.48333333333335,164.09333333333333,167.14333333333332,171.50666666666666,176.73333333333335,181.79666666666665,186.1933333333333,188.81000000000003,188.96,188.49,188.16666666666666,187.57000000000002,189.14666666666665,192.0233333333333,196.41,202.23666666666668,206.88666666666668,208.49666666666667,207.54,204.89666666666665,200.87666666666667,195.58666666666667,190.73000000000002,187.6933333333333,184.56000000000003,179.1933333333333,171.46333333333334,164.26666666666665,159.36333333333334,156.33,154.06666666666666,151.3033333333333,147.41666666666666,142.89333333333335,138.31,133.06333333333333,127.98333333333333,123.81666666666666,120.15333333333335,117.92,117.41333333333334,118.00666666666666,117.72000000000001,115.16333333333334,112.27666666666666,106.78666666666668,98.06333333333333,91.48,86.27333333333333,82.41666666666667,78.10333333333334,71.78666666666668,63.26666666666667,53.93000000000001,44.833333333333336,37.35333333333333,31.13,24.16,15.409999999999998,5.759999999999999
TORSO_Velocity,121.71999999999998,119.38666666666666,116.13666666666667,110.54333333333334,102.90333333333332,95.51666666666667,90.54666666666667,87.47333333333334,85.27333333333333,82.56666666666666,79.56,77.21999999999998,75.23333333333333,72.21333333333332,66.99333333333334,61.03333333333333,57.336666666666666,58.28333333333334,61.46333333333333,58.90333333333333,45.696666666666665,28.389999999999997,14.983333333333333,12.453333333333333,20.043333333333333,27.283333333333335,31.24666666666667,32.56666666666667,31.19333333333334,29.159999999999997,28.99666666666667,31.083333333333332,33.96666666666667,35.42333333333334,34.23666666666667,31.50333333333333,29.483333333333334,28.593333333333334,27.366666666666664,24.756666666666664,22.296666666666667,21.256666666666664,20.78,20.87666666666667,21.713333333333335,23.083333333333332,24.703333333333333,25.080000000000002,23.366666666666664,20.906666666666666,19.393333333333334,18.723333333333333,18.313333333333333,17.73,16.796666666666667,15.436666666666667,14.566666666666668,15.043333333333335,16.436666666666667,17.753333333333334,17.84,16.58,14.946666666666665,14.506666666666666,16.09,18.923333333333332,20.53,20.263333333333332,19.616666666666664,18.80666666666667,19.026666666666667,19.903333333333332,20.456666666666667,20.66333333333333,20.373333333333335,19.586666666666666,19.316666666666666,20.566666666666666,23.52,27.27,30.863333333333333,33.85333333333333,36.45333333333333,37.24333333333333,35.21,31.99333333333333,28.646666666666665,24.819999999999997,19.723333333333333,13.15,5.743333333333332,-0.7599999999999992,-6.506666666666665,-13.476666666666667,-21.003333333333334,-27.409999999999997,-31.376666666666665,-35.23333333333333,-41.913333333333334,-51.10333333333333,-59.60333333333333
RSHO_Angle,75.03333333333332,74.91666666666667,74.83,74.77666666666666,74.75,74.75666666666667,74.8,74.87333333333333,74.98333333333333,75.12333333333333,75.29,75.48,75.69,75.91333333333334,76.14333333333333,76.37666666666667,76.61,76.84,77.07333333333332,77.29666666666667,77.52333333333333,77.74666666666667,77.97000000000001,78.19666666666667,78.42333333333333,78.65333333333334,78.87,79.08,79.26333333333334,79.42,79.55,79.65333333333334,79.73333333333333,79.82000000000001,79.90666666666667,80.02666666666666,80.18333333333334,80.39,80.64,80.94666666666667,81.30666666666667,81.71999999999998,82.17333333333333,82.65,83.12666666666667,83.57000000000001,83.96666666666665,84.29,84.55666666666667,84.79666666666667,85.06,85.36,85.66333333333334,85.96333333333332,86.25999999999999,86.57333333333334,86.91666666666667,87.30666666666666,87.74333333333334,88.23333333333333,88.80333333333333,89.46999999999998,90.21999999999998,91.01333333333332,91.8,92.56,93.27999999999999,93.95,94.56,95.11,95.58999999999999,95.99333333333334,96.31333333333333,96.57,96.76666666666667,96.91000000000001,97.01333333333334,97.09333333333332,97.14999999999999,97.17333333333333,97.17999999999999,97.16666666666667,97.13666666666666,97.09333333333332,97.04333333333334,96.97666666666667,96.89333333333333,96.79666666666667,96.68666666666667,96.57666666666667,96.46333333333332,96.35000000000001,96.22999999999998,96.11000000000001,95.98333333333335,95.84666666666668,95.69333333333333,95.49000000000001,95.25,94.97666666666667,94.66333333333334
RELB_Angle,109.28000000000002,109.35333333333334,109.43333333333334,109.51666666666667,109.60000000000001,109.69,109.77666666666669,109.85333333333334,109.90666666666665,109.93,109.90333333333335,109.83,109.70333333333333,109.52666666666666,109.31,109.06,108.79333333333334,108.51666666666667,108.23,107.94000000000001,107.64333333333333,107.35000000000001,107.05,106.75,106.46999999999998,106.2,105.94333333333334,105.7,105.44,105.16333333333334,104.83666666666666,104.44333333333333,103.96,103.36999999999999,102.64999999999999,101.78333333333335,100.74333333333334,99.5,98.04,96.36333333333334,94.47000000000001,92.37333333333333,90.07999999999998,87.60333333333334,84.96333333333334,82.19666666666666,79.34,76.43,73.51,70.67666666666666,68.09666666666668,65.92666666666666,64.17999999999999,62.78666666666667,61.63333333333333,60.623333333333335,59.66666666666666,58.64333333333334,57.403333333333336,55.78,53.70333333333334,51.21666666666667,48.473333333333336,45.62,42.76333333333333,39.980000000000004,37.32333333333334,34.82666666666667,32.49666666666666,30.316666666666666,28.233333333333334,26.146666666666665,23.993333333333336,21.810000000000002,19.686666666666664,17.666666666666668,15.766666666666667,13.966666666666667,12.25,10.586666666666666,8.976666666666667,7.406666666666666,5.873333333333334,4.38,2.936666666666667,1.5633333333333335,0.29000000000000004,-0.8566666666666666,-1.8666666666666665,-2.7266666666666666,-3.426666666666667,-3.986666666666667,-4.416666666666667,-4.753333333333334,-5.010000000000001,-5.21,-5.366666666666667,-5.489999999999999,-5.583333333333333,-5.633333333333333,-5.6433333333333335
RWRI_Angle,9.606666666666667,9.08,8.376666666666667,7.516666666666666,6.543333333333333,5.539999999999999,4.593333333333334,3.813333333333334,3.3166666666666664,3.2100000000000004,3.5866666666666664,4.506666666666667,5.963333333333334,7.900000000000001,10.173333333333334,12.586666666666666,14.93,17.040000000000003,18.84,20.319999999999997,21.513333333333332,22.483333333333334,23.28333333333333,23.953333333333333,24.51,24.986666666666668,25.389999999999997,25.756666666666664,26.116666666666664,26.496666666666666,26.926666666666666,27.400000000000002,27.903333333333336,28.406666666666666,28.853333333333335,29.23,29.51,29.683333333333334,29.75,29.70333333333333,29.540000000000003,29.223333333333333,28.72,27.99666666666667,27.006666666666664,25.746666666666666,24.23,22.5,20.616666666666667,18.656666666666666,16.7,14.839999999999998,13.196666666666665,11.886666666666665,10.979999999999999,10.443333333333333,10.200000000000001,10.14,10.17,10.273333333333333,10.450000000000001,10.676666666666668,10.913333333333332,11.146666666666667,11.346666666666666,11.476666666666667,11.523333333333333,11.48666666666667,11.373333333333333,11.173333333333334,10.88,10.513333333333334,10.113333333333335,9.683333333333332,9.229999999999999,8.753333333333332,8.266666666666667,7.760000000000001,7.2,6.540000000000002,5.739999999999999,4.783333333333334,3.65,2.336666666666667,0.8633333333333333,-0.7399999999999999,-2.393333333333333,-4.043333333333334,-5.62,-7.080000000000001,-8.43,-9.66,-10.76,-11.703333333333333,-12.486666666666666,-13.123333333333335,-13.663333333333334,-14.143333333333333,-14.579999999999998,-14.973333333333334,-15.29
RHIP_Angle,37.79333333333333,37.45333333333333,37.083333333333336,36.690000000000005,36.27333333333333,35.833333333333336,35.379999999999995,34.90666666666667,34.42666666666667,33.93,33.42666666666667,32.913333333333334,32.38333333333333,31.826666666666668,31.25,30.646666666666665,30.01,29.34,28.633333333333336,27.896666666666665,27.13333333333333,26.34,25.513333333333332,24.66,23.793333333333333,22.913333333333338,22.03,21.150000000000002,20.276666666666667,19.41,18.55666666666667,17.713333333333335,16.87666666666667,16.05666666666667,15.246666666666668,14.446666666666667,13.660000000000002,12.886666666666665,12.12,11.37,10.636666666666665,9.926666666666668,9.243333333333334,8.583333333333334,7.946666666666666,7.333333333333333,6.746666666666667,6.183333333333334,5.649999999999999,5.153333333333333,4.6866666666666665,4.256666666666667,3.8633333333333333,3.5066666666666664,3.1799999999999997,2.876666666666667,2.5966666666666662,2.336666666666667,2.0933333333333333,1.8633333333333335,1.6500000000000001,1.4433333333333334,1.2433333333333334,1.0566666666666666,0.86,0.6666666666666666,0.4666666666666666,0.25666666666666665,0.046666666666666634,-0.16,-0.3500000000000001,-0.5233333333333334,-0.6633333333333334,-0.77,-0.8533333333333334,-0.9166666666666666,-0.9700000000000001,-1.02,-1.0666666666666667,-1.11,-1.1500000000000001,-1.18,-1.2,-1.2066666666666668,-1.2100000000000002,-1.1966666666666668,-1.1866666666666665,-1.1633333333333333,-1.15,-1.14,-1.1433333333333333,-1.1633333333333333,-1.2,-1.2533333333333332,-1.3166666666666667,-1.3833333333333335,-1.4533333333333331,-1.5266666666666666,-1.5966666666666665,-1.6600000000000001,-1.7133333333333336
RKNEE_Angle,95.98666666666666,96.02666666666666,95.98666666666668,95.87333333333333,95.68333333333334,95.41666666666667,95.07666666666667,94.67333333333333,94.21,93.68666666666667,93.11,92.48,91.79,91.03666666666668,90.22333333333334,89.33666666666666,88.39333333333333,87.37333333333333,86.28666666666668,85.13333333333333,83.91333333333333,82.62333333333333,81.27666666666666,79.85333333333334,78.37,76.82666666666667,75.22666666666667,73.57000000000001,71.86333333333334,70.11333333333333,68.32666666666667,66.5,64.64999999999999,62.78333333333333,60.900000000000006,59.00666666666667,57.123333333333335,55.23333333333334,53.349999999999994,51.48333333333333,49.62,47.77,45.93333333333333,44.11333333333334,42.31,40.526666666666664,38.77,37.03,35.32,33.64333333333334,32.00333333333334,30.413333333333338,28.876666666666665,27.403333333333336,25.993333333333336,24.66333333333333,23.403333333333336,22.226666666666663,21.13,20.106666666666666,19.16,18.276666666666667,17.45,16.673333333333336,15.933333333333332,15.209999999999999,14.503333333333332,13.800000000000002,13.089999999999998,12.38,11.676666666666668,10.983333333333334,10.31,9.66,9.046666666666665,8.47,7.93,7.433333333333334,6.983333333333334,6.576666666666667,6.22,5.91,5.640000000000001,5.416666666666667,5.22,5.056666666666667,4.906666666666667,4.773333333333333,4.6499999999999995,4.526666666666666,4.41,4.283333333333333,4.156666666666666,4.016666666666667,3.876666666666667,3.7300000000000004,3.5833333333333335,3.436666666666667,3.2900000000000005,3.1466666666666665,3.016666666666667
RANK_Angle,29.956666666666667,29.8,29.653333333333336,29.516666666666666,29.376666666666665,29.243333333333336,29.103333333333335,28.956666666666663,28.80333333333333,28.636666666666667,28.456666666666663,28.266666666666666,28.063333333333333,27.843333333333334,27.613333333333333,27.373333333333335,27.13,26.873333333333335,26.61,26.333333333333332,26.03333333333333,25.706666666666667,25.346666666666664,24.95,24.5,23.99,23.41,22.756666666666664,22.023333333333337,21.203333333333333,20.306666666666665,19.326666666666664,18.276666666666667,17.163333333333334,15.990000000000002,14.766666666666666,13.5,12.196666666666667,10.866666666666665,9.513333333333334,8.143333333333333,6.756666666666667,5.356666666666668,3.9466666666666668,2.5400000000000005,1.133333333333334,-0.26333333333333303,-1.6600000000000001,-3.0533333333333323,-4.436666666666667,-5.803333333333335,-7.1499999999999995,-8.463333333333333,-9.729999999999999,-10.943333333333333,-12.090000000000002,-13.163333333333334,-14.153333333333334,-15.059999999999997,-15.886666666666665,-16.626666666666665,-17.286666666666665,-17.87333333333333,-18.386666666666667,-18.84,-19.233333333333334,-19.583333333333332,-19.89,-20.16,-20.396666666666665,-20.616666666666664,-20.80666666666667,-20.98333333333333,-21.136666666666667,-21.27333333333333,-21.38333333333333,-21.473333333333333,-21.546666666666667,-21.600000000000005,-21.633333333333336,-21.650000000000002,-21.636666666666667,-21.60666666666667,-21.55666666666667,-21.48,-21.376666666666665,-21.246666666666666,-21.09333333333333,-20.916666666666668,-20.716666666666665,-20.496666666666666,-20.263333333333332,-20.01,-19.736666666666668,-19.430000000000003,-19.10333333333333,-18.746666666666666,-18.356666666666666,-17.950000000000003,-17.516666666666666,-17.063333333333333
TORSO_Angle,7.546666666666667,6.586666666666667,5.636666666666667,4.706666666666666,3.793333333333333,2.9133333333333336,2.066666666666667,1.2566666666666666,0.48999999999999994,-0.2333333333333334,-0.9099999999999998,-1.5433333333333332,-2.1333333333333333,-2.6733333333333333,-3.1733333333333333,-3.6333333333333333,-4.066666666666666,-4.466666666666666,-4.84,-5.193333333333333,-5.523333333333333,-5.840000000000001,-6.1433333333333335,-6.44,-6.739999999999999,-7.05,-7.37,-7.696666666666666,-8.02,-8.336666666666666,-8.646666666666667,-8.936666666666666,-9.209999999999999,-9.47,-9.716666666666667,-9.956666666666665,-10.2,-10.446666666666667,-10.696666666666667,-10.956666666666669,-11.216666666666667,-11.479999999999999,-11.75,-12.023333333333332,-12.316666666666668,-12.63,-12.97,-13.32,-13.680000000000001,-14.036666666666667,-14.36,-14.633333333333335,-14.823333333333332,-14.923333333333332,-14.916666666666666,-14.826666666666668,-14.673333333333332,-14.486666666666666,-14.303333333333333,-14.136666666666665,-14.023333333333333,-13.953333333333333,-13.920000000000002,-13.903333333333334,-13.9,-13.89,-13.866666666666667,-13.806666666666667,-13.716666666666667,-13.596666666666666,-13.476666666666667,-13.383333333333333,-13.333333333333334,-13.336666666666668,-13.37,-13.409999999999998,-13.426666666666668,-13.423333333333332,-13.406666666666666,-13.386666666666668,-13.366666666666667,-13.339999999999998,-13.296666666666667,-13.243333333333334,-13.18,-13.11,-13.026666666666666,-12.94,-12.843333333333334,-12.74,-12.61,-12.463333333333333,-12.293333333333335,-12.11,-11.92,-11.736666666666666,-11.573333333333332,-11.44,-11.329999999999998,-11.223333333333334,-11.086666666666666
RSHO_Velocity,86.85000000000001,85.29333333333334,84.01666666666667,83.07666666666667,82.73666666666666,83.28666666666666,84.87666666666667,87.33999999999999,90.32666666666667,93.44666666666667,96.39999999999999,99.00999999999999,101.14999999999999,102.65333333333335,103.42333333333333,103.52666666666666,103.08333333333333,102.19,100.91333333333334,99.17666666666666,96.79,93.57333333333334,89.37666666666667,84.03333333333333,77.54333333333334,70.17666666666666,62.38666666666666,54.57,47.120000000000005,40.47,34.973333333333336,30.909999999999997,28.460000000000004,27.73,28.693333333333328,31.179999999999996,34.98333333333333,39.873333333333335,45.596666666666664,51.89666666666667,58.41,64.61999999999999,70.08333333333333,74.59333333333333,78.19666666666667,81.19333333333334,84.03,86.51333333333332,87.22333333333334,83.96,76.00666666666666,66.42333333333333,59.86000000000001,58.556666666666665,62.0,69.11333333333333,79.39666666666666,93.0,109.85666666666667,128.05666666666667,143.89000000000001,154.48666666666665,159.82,161.60333333333332,161.42,160.0,157.57,154.14333333333335,149.66333333333333,144.38,138.97666666666666,133.82333333333335,127.80666666666667,120.03000000000002,111.79,105.04333333333335,100.40333333333332,97.23666666666668,94.98333333333333,93.58,92.89333333333333,92.29333333333334,91.04,88.63,84.46,77.99,69.27666666666666,59.11666666666667,48.6,38.663333333333334,29.943333333333328,22.793333333333333,17.15666666666667,12.51,7.956666666666668,2.723333333333334,-3.2733333333333334,-9.409999999999998,-14.676666666666668,-17.773333333333333,-18.05
RELB_Velocity,0.19666666666666674,-0.19333333333333327,-0.6000000000000001,-0.9166666666666666,-1.0999999999999999,-1.1466666666666667,-1.0666666666666667,-0.8466666666666667,-0.4433333333333333,0.19333333333333336,1.13,2.4166666666666665,4.086666666666667,6.079999999999999,8.233333333333334,10.313333333333334,12.146666666666668,13.729999999999999,15.186666666666667,16.65,18.133333333333336,19.496666666666666,20.52,21.043333333333333,21.060000000000002,20.816666666666666,20.713333333333335,21.156666666666666,22.49333333333333,25.013333333333335,28.886666666666667,34.156666666666666,40.766666666666666,48.71333333333333,58.123333333333335,69.21666666666667,82.22666666666667,97.20333333333333,113.94333333333333,131.97,150.52333333333334,168.37333333333333,183.75333333333333,194.63000000000002,199.03333333333333,195.76,185.20000000000002,169.74666666666667,152.9,136.97,121.21,104.32333333333334,87.89333333333333,74.26,64.78333333333333,60.65666666666667,63.73333333333334,76.82000000000001,102.34666666666668,138.34333333333333,176.41333333333333,207.35333333333332,227.88666666666666,239.7266666666667,245.33333333333334,246.34,243.87333333333333,239.05999999999997,233.4766666666667,229.70666666666668,230.95000000000002,238.19666666666663,246.50333333333333,249.35333333333335,245.45666666666668,237.04666666666665,226.39666666666668,214.99333333333334,203.52666666666664,192.17666666666665,180.90999999999997,169.67666666666668,158.54999999999998,147.52,136.33666666666667,124.71,112.58666666666666,100.07333333333332,87.28000000000002,74.35,61.70000000000001,49.88333333333333,39.45333333333333,30.73,23.673333333333332,17.950000000000003,13.166666666666666,8.986666666666666,4.993333333333333,0.6566666666666666,-4.666666666666666
RWRI_Velocity,60.82,70.03333333333333,82.17333333333333,93.33666666666666,99.87666666666667,98.71333333333332,87.60333333333334,65.24333333333334,31.266666666666666,-13.466666666666669,-66.42666666666666,-123.0,-176.67,-220.63666666666666,-249.15333333333334,-258.3733333333334,-249.08,-227.13,-200.69333333333336,-176.66666666666666,-158.45666666666668,-146.47666666666666,-139.49333333333334,-135.34666666666666,-132.47333333333333,-130.87666666666667,-131.17666666666665,-133.27333333333334,-136.56,-140.13666666666668,-141.92333333333332,-139.13,-129.92666666666668,-114.25,-93.44,-69.35333333333334,-43.74,-17.99,7.490000000000002,33.473333333333336,61.620000000000005,93.68,130.22333333333333,170.02333333333334,210.32666666666668,247.45333333333335,277.34666666666664,296.33000000000004,302.44666666666666,296.03000000000003,277.59,245.26,198.40666666666667,142.07,84.75666666666667,34.13666666666666,-4.37,-30.036666666666665,-46.99666666666668,-59.27666666666668,-66.57000000000001,-66.75,-60.38333333333333,-49.25666666666666,-33.65,-14.749999999999998,3.419999999999997,18.23333333333333,29.89333333333333,39.72999999999999,47.01666666666667,49.903333333333336,50.606666666666655,52.98333333333333,57.589999999999996,63.07333333333333,69.80333333333333,80.54333333333334,96.82666666666667,117.69333333333334,141.41666666666666,166.3,191.00333333333333,213.70000000000002,231.6966666666667,242.46,244.57000000000002,238.10666666666665,225.03,208.29999999999998,190.27666666666664,171.71666666666667,151.67666666666665,129.93666666666664,109.29666666666667,93.33,82.64333333333332,75.48333333333333,69.37666666666667,61.58333333333334,49.71666666666667
RHIP_Velocity,47.196666666666665,51.25666666666667,55.18333333333334,58.77333333333333,61.98666666666667,64.86,67.40666666666668,69.48333333333333,71.08999999999999,72.5,74.0,75.78666666666668,78.06,80.82,84.01333333333334,87.67666666666666,91.72333333333331,95.83666666666666,99.73,103.46,107.24333333333334,111.09666666666665,114.71,117.69666666666667,119.90333333333335,121.41333333333334,122.34333333333332,122.72333333333331,122.68666666666668,122.46999999999998,122.2,121.88999999999999,121.42333333333335,120.71666666666665,119.92999999999999,119.21666666666668,118.56666666666668,117.84999999999998,116.81333333333333,115.21999999999998,112.99,110.21666666666668,107.13,103.95,100.71666666666668,97.33666666666666,93.69,89.75,85.51666666666667,80.94333333333334,76.02333333333333,70.86666666666666,65.77666666666667,61.116666666666674,56.96333333333334,53.163333333333334,49.606666666666676,46.306666666666665,43.336666666666666,40.690000000000005,38.35666666666666,36.346666666666664,34.75,33.65333333333333,33.1,33.02333333333333,33.17333333333333,33.21,32.699999999999996,31.226666666666663,28.656666666666666,25.12,21.013333333333332,17.040000000000003,13.87,11.683333333333332,10.286666666666667,9.37,8.666666666666666,7.909999999999999,6.916666666666667,5.656666666666666,4.2299999999999995,2.85,1.7199999999999998,0.8499999999999996,0.1899999999999995,-0.05333333333333279,0.4566666666666664,1.8266666666666664,3.8200000000000003,6.086666666666667,8.203333333333333,9.74,10.666666666666666,11.25,11.623333333333335,11.646666666666667,11.06,10.020000000000001,9.046666666666665
RKNEE_Velocity,-11.229999999999999,-1.3433333333333335,8.933333333333332,19.39,29.77,39.81666666666666,49.36666666666667,58.336666666666666,66.79,74.89666666666666,82.88333333333333,90.94333333333333,99.20333333333333,107.70666666666666,116.45,125.38666666666666,134.46,143.59333333333333,152.67666666666665,161.65666666666667,170.51333333333335,179.26,187.87333333333333,196.31333333333336,204.52,212.42666666666665,219.95666666666668,227.02666666666664,233.59,239.61666666666665,245.10333333333332,250.02333333333334,254.29666666666665,257.8833333333334,260.8066666666667,263.16,265.0466666666667,266.53999999999996,267.6933333333333,268.54333333333335,269.1366666666667,269.4866666666667,269.60333333333335,269.47333333333336,269.0366666666667,268.22666666666663,266.93666666666667,265.03333333333336,262.3233333333333,258.59000000000003,253.69333333333338,247.60999999999999,240.4033333333333,232.20000000000002,223.17666666666665,213.53666666666663,203.51333333333335,193.36333333333334,183.33666666666667,173.64333333333332,164.48,156.06666666666666,148.63333333333335,142.38333333333333,137.45333333333332,133.8033333333333,131.23000000000002,129.37,127.78666666666665,126.01999999999998,123.66333333333331,120.45333333333333,116.29,111.27999999999999,105.61333333333334,99.44666666666666,92.88666666666667,85.98333333333333,78.76,71.28666666666666,63.79666666666666,56.616666666666674,50.06666666666666,44.379999999999995,39.663333333333334,35.91666666666667,33.04333333333334,30.903333333333336,29.389999999999997,28.36333333333333,27.683333333333334,27.183333333333337,26.666666666666668,25.99333333333333,25.13333333333333,24.156666666666666,23.090000000000003,21.91333333333333,20.583333333333332,19.12,17.613333333333333
TORSO_Velocity,139.43666666666664,137.60666666666665,135.3466666666667,132.63000000000002,129.33333333333334,125.33999999999999,120.62666666666667,115.36333333333333,109.76333333333334,103.97333333333334,98.04,91.90333333333335,85.61333333333334,79.44666666666667,73.70666666666666,68.55,64.03333333333335,60.13333333333333,56.71333333333333,53.73,51.28666666666667,49.49666666666667,48.44333333333333,48.173333333333325,48.60333333333333,49.35666666666666,49.97666666666667,50.099999999999994,49.5,48.096666666666664,46.056666666666665,43.77,41.666666666666664,40.02666666666667,39.013333333333335,38.67666666666667,38.9,39.516666666666666,40.31666666666667,41.086666666666666,41.74666666666667,42.42,43.336666666666666,44.72666666666667,46.696666666666665,48.95666666666667,50.73333333333333,51.34333333333333,50.43,47.45666666666667,41.88333333333333,33.67333333333333,23.103333333333335,11.29,0.3866666666666679,-8.006666666666666,-13.17,-14.913333333333332,-13.4,-9.176666666666668,-3.8800000000000003,0.6166666666666671,3.6799999999999975,5.5299999999999985,6.13,5.159999999999999,2.4166666666666643,-1.6300000000000001,-5.583333333333333,-7.590000000000001,-6.256666666666665,-1.426666666666667,5.056666666666666,10.503333333333332,13.506666666666668,13.913333333333334,12.676666666666668,11.523333333333335,10.999999999999998,10.166666666666664,7.943333333333335,4.406666666666666,0.5599999999999999,-2.9833333333333343,-6.006666666666667,-8.256666666666666,-9.793333333333335,-11.146666666666667,-12.966666666666667,-15.616666666666667,-19.013333333333332,-22.80666666666667,-26.486666666666668,-29.30333333333333,-30.433333333333334,-29.433333333333337,-26.626666666666665,-23.13666666666667,-20.77333333333333,-21.883333333333336,-27.713333333333335
